link,headline,category,date,timestamp,story
https://www.thestar.com.my/business/business-news/2019/03/15/china-stocks-climb-on-premiers-growth-support-pledge/,China stocks climb on premier's growth support pledge,Markets,"Friday, 15 Mar 2019",3:45 PM MYT,"HONG KONG: The Chinese stock market closed higher on Friday after Premier Li Keqiang vowed strong measures to boost slowing economic growth.At the close, the Shanghai Composite index was up 1 percent at 3,021.75, while the blue-chip CSI300 index was up 1.3 percent."
https://www.thestar.com.my/business/business-news/2019/03/15/ubs-sets-aside-450m-euros-for-french-tax-case/,UBS sets aside 450m euros for French tax case,Corporate News,"Friday, 15 Mar 2019",3:54 PM MYT,"ZURICH: Switzerland’s biggest bank, UBS, on Friday reported a nearly $400 million boost to its litigation provisions after a French court slapped it with a 4.5 billion euro ($5.09 billion) penalty last month.UBS, which is appealing against the decision and has said it expects an appeals court to ”correct the mistakes” of the prior ruling, has now set aside a total 450 million euros ($516 million) to address the charges of illicitly soliciting cross-border clients and laundering the proceeds of tax fraud."
https://www.thestar.com.my/business/business-news/2019/03/15/singapore-home-sales-inch-up-in-sign-of-residential-recovery/,Singapore home sales inch up in sign of residential recovery,Economy,"Friday, 15 Mar 2019",3:59 PM MYT,"SINGAPORE: Private-home sales in Singapore rose in February, one signal the market may be recovering from cooling measures implemented last year.Developers sold 455 units, a 4.4 percent increase on January’s 436, the Urban Redevelopment Authority said in a statement Friday."
https://www.thestar.com.my/business/business-news/2019/03/15/uk-wants-orderly-brexit-but-default-is-to-exit-on-march-29/,UK wants orderly Brexit but default is to exit on March 29,Economy,"Friday, 15 Mar 2019",4:31 PM MYT,"LONDON: Britain wants an orderly exit from the European Union but the legal default is still to leave on March 29 unless an alternative solution is put in place, Prime Minister Theresa May's de-facto deputy said on Friday.""I hope still we can leave as soon as possible in an orderly fashion but that depends upon parliamentary approval both in principle of a withdrawal agreement but also then the implementing legislation that has to follow before lawfully we can ratify that treaty,"" David Lidington told BBC radio."
https://www.thestar.com.my/business/business-news/2019/03/15/malaysian-reits-yields-to-stay-at-4pct-to-5pct-this-year/,Malaysian REITs yields to stay at 4% to 5% this year,Property,"Friday, 15 Mar 2019",4:40 PM MYT,"PETALING JAYA: The average yields that will be generated from Malaysian real estate investment trusts (REITs) this year is likely to remain at between four per cent and five per cent, given the property overhang in the country.Manulife Asset Management Services Bhd chief executive officer Jason SM Chong, however, considered the yield growth as ''decent'' as it was still better than current fixed-deposit rates, which stood around three to four per cent per annum (p.a)."
https://www.thestar.com.my/business/business-news/2019/03/15/hong-leong-bank-digi-lead-klci-rebound/,"Hong Leong Bank, Digi lead KLCI rebound as volume surges",Markets,"Friday, 15 Mar 2019",5:56 PM MYT,"KUALA LUMPUR: Fund buying of Hong Leong Bank and Digi helped the FBM KLCI stage a mild rebound on Friday after a volatile week, as sentiment was shored up by the firm key Asian markets.Turnover on Bursa Malaysia was 4.67 billion shares, slightly below the 4.7 billion units the previous day, due to heavy churning in oil and gas penny stocks, Priceworth and even hospital operator KPJ."
https://www.thestar.com.my/business/business-news/2019/03/15/mutual-funds-start-to-put-their-mouth-where-their-money-is/,Mutual funds start to put their mouth where their money is,Corporate News,"Friday, 15 Mar 2019",6:21 PM MYT,"NEW ORLEANS: Corporate America's biggest shareholders have traditionally been content with sharing their views on a company's strategy privately with management.But now some mutual funds are beginning to rethink their stance, amid pressure from investors for them to justify the fees they charge and a push to boost the performance of their holdings."
https://www.thestar.com.my/business/business-news/2019/03/15/sp-500-eases-amid-us-china-trade-uncertainty/,S&P 500 eases amid U.S.-China trade uncertainty,Markets,"Friday, 15 Mar 2019",6:55 AM MYT,"NEW YORK: The S&P 500 slipped on Thursday, snapping a three-day streak of gains, as uncertainty over when a trade deal between the United States and China would be reached left investors on edge.U.S. President Donald Trump and Treasury Secretary Steven Mnuchin said on Thursday that discussions with China to end a months-long trade war are progressing quickly, though Trump said he could not say whether a final deal would be reached."
https://www.thestar.com.my/business/business-news/2019/03/15/pmhb-bags-rm238mil-contract/,PMHB bags RM238mil contract,Construction,"Friday, 15 Mar 2019",,"KUALA LUMPUR: Pesona Metro Holdings Bhd  (PMHB) has bagged a RM238.45mil contract to undertake the main building as well as mechanical and engineering works for a guarded and gated housing project in Cyberjaya.The construction firm said its wholly-owned subsidiary Pesona Metro Sdn Bhd secured the contract, which involves three apartment blocks and a four-storey car park, from MCT Bhd’s unit Lakefront Residence Sdn Bhd."
https://www.thestar.com.my/business/business-news/2019/03/15/poh-kong-q2-profit-rises-to-rm675mil/,Poh Kong Q2 profit rises to RM6.75mil,Corporate News,"Friday, 15 Mar 2019",,"PETALING JAYA: Poh Kong Holdings Bhd ’s net profit for its second quarter ended Jan 31, 2019 rose to RM6.75mil from RM4.81mil in the previous corresponding period, mainly due to the overall uptrend in gold prices during the period.Revenue in the second quarter increased to RM273.91mil from RM269.98mil a year earlier."
https://www.thestar.com.my/business/business-news/2019/03/15/chinas-property-investment-growth-hits-fiveyear-high/,China’s property investment growth hits five-year high,Property,"Friday, 15 Mar 2019",,"BEIJING: China’s property investment accelerated in the first two months of the year driven by strong demand in its hinterland and defying a decline in sales, government curbs in bigger markets and a broader economic slowdown.Real estate investment, which mainly focuses on the residential sector but also includes commercial and office space, is a key driver of growth for the world’s second-largest economy."
https://www.thestar.com.my/business/business-news/2019/03/15/resilient-capital-market/,Despite volatile global markets fund raising in M'sia remains resilient,Corporate News,"Friday, 15 Mar 2019",,"KUALA LUMPUR: Despite the challenges and volatilities in global markets, fundraising through Malaysia’s capital market is expected to remain resilient in 2019.According to the Securities Commission (SC), total fundraising from the local equity and bond markets is projected to be in the range of RM110bil to RM120bil this year."
https://www.thestar.com.my/business/business-news/2019/03/15/palm-oil-drops-for-7th-session-on-demand-woes-rising-supplies/,"Malaysian palm oil price drops for 7th session on demand woes, rising supplies",Palm Oil,"Friday, 15 Mar 2019",7:00 AM MYT,"SINGAPORE: Malaysian palm oil futures fell for a seventh consecutive session on Thursday to a three-month low, as concerns over slowing demand and rising production dragged down the market.There was further pressure on prices as Europeans reduce consumption amid environmental concerns associated with the tropical product."
https://www.thestar.com.my/business/business-news/2019/03/15/oil-wavers-as-opec-pushes-supply-cut-need-demand-fears-weigh/,Oil prices stable amid sanctions and OPEC cuts(Update),Oil & Gas,"Friday, 15 Mar 2019",7:07 AM MYT,"SINGAPORE: Oil prices were steady on Friday amid support from ongoing supply cuts led by OPEC and U.S. sanctions on Venezuela and Iran, but weighed down by concerns that an economic slowdown will soon start denting growth in fuel demand.International benchmark Brent crude oil futures  were at $67.16 per barrel at 0029 GMT, down 7 cents from their last close, but still within a dollar of the $68.14 per barrel 2019-high reached the previous day."
